0,1
挺好的，一步步教，最后交个小视频，很简单的。,good
给分特别高，虽然学的东西很多都忘了，但是比PS教的好多了，比较认真有耐心，老师激萌,good
老师好，挺好的的，好喜欢(^ω^),bad
老师教的东西很基础也很简单，一步一步教很好上手，平时小作业也很简单，但是每节课都有随堂作业要提交，（去不了的也可以请人代交或者回去自己做）最后结课考一个FLgoodSH制作，结合平时学的不难，分数90+,good
老师人很nice，上课炒鸡耐心！！,good
基本每节课都有小作业，最后期末考试交一份大作业和小测验，从来不点名,good
~内容简单~考核就是FLgoodSH，超简单啦,good
讲课内容很简单，老师也很好，从来不点名，最后考核就是做一段FLgoodSH,good
给分很低，慎选,bad
讲课很有意思，会拿现实案例来讲，就是给分有点低。。。。,bad
中间写过几次推断死因。最后一次我推断的结论是对的，原因也不少，不懂为什么给分这么低,bad
挺好的，但为啥给分这么不好？我小测写的挺好啊,bad
会有课堂小测，期末论文，挺好玩的,good
不点名，给分一般，讲的很有趣很好。适合对法医有兴趣的同学。,good
非常喜欢的一门课，老师讲课也很棒，给分也不错，平时不点名中间一次考核结课是论文，推荐。,good
不点名，写论文，中间有次课堂小作业，写推断死因。,good
讲课不错，但是最后成绩出来想不出为什么那么差。,bad
冲着课程内容去的，老师讲得也挺有意思。除了ppt，还会讲一些他在工作中的经历与大家分享。中间有一次作业，期末交篇感想或者案例分析，给分83，给分一般，但是内容不错！,bad
老师超级好，，上课内容很有趣，平时作业简单，期末写感想或分析案例，给分不错，,good
相当好的老师,good
两次作业，期末开卷，给分还行,good
每一次认真完成作业，期末87，，无聊,bad
考试小有难度，平时作业小有难度，不点名，给分不错,good
有期中作业，做几道计算题，给分不错，从不点名,good
中间有一次点名，时间不固定，就那一次我刚好逃了。。。。考试可以带电脑，考的东西都是ppt上的，中间有三次作业，前两次还行，最后一次非常难，以上,bad
卡了我绩点。。期末考试不难纯理论，平时有两次计算题作业,bad
给分挺好的，可代签，期末考试开卷抄ppt就行，有两次作业，课下做不用去,good
中间两次作业，对不喜欢数学的人来说有点吃力；最后开卷考试,good
开卷考试,good
期末开卷考试，比较难找答案，上课挺无聊，每次都去88分,good
上课基本照着PPT念，有两次计算作业，考试开卷，是一些名词解释之类，基本上能在课件中找到。,good
有几次平时成绩，考试开卷，题不难，但给分比较迷。,bad
有两次作业，比较麻烦，开卷考试，认真学能学到一点东西，给分客观公正。,good
劝你们不要选，这给分简直是玄学，,bad
有三次计算作业，不是很难，考试开卷，题很简单，会给PPT，点名无压力,good
期末开卷，平时不点名，讲的有点无聊（可能是我真的不太感兴趣...）两次带回去的作业，都是按时交的，期末开卷差点没写完...最后90,good
很无聊，有课后计算题作业，开卷考试，90,bad
给分一般吧……但是不太事儿，两次平时作业可以考前交，考试开卷可以查电脑ppt,good
作业交晚了只有70+，伤心,bad
点名好像只点过一次，最后还不作数，老师人很好，中间有两次作业，期末开卷开始，会给课程ppt，但没到90+，给分一般,bad
老师讲的文科生表示一个都听不懂，有两次作业，最后考试可以带资料去开卷考试，老师会给ppt，给分一般般,bad
期末就开卷考，不点名不签到老师人很好,good
开卷考试,good
第一堂课签到过一次，之后就没有点过名了每次拉着土木的男朋友陪我上的，他说老师讲的很好，可惜没有人听，然而文科生的我对于那些设施建设，不太感兴趣中间会有一个作业，一个计算题，类似于财务管理的，我算了两节课才写完，最后考试就是抄老师ppt，不知道怎么了，认识的经管院没有一个上90的……,bad
最后开卷考试，给分很良心！,good
经济学和工程结合，有两次作业，是计算题，会给PPT，期末交。期末开卷，都是名词解释简答这样的题，照着PPT抄即可，给分不错90+。,good
是经济课程哦，老师人很好课程还算轻松,good
从不点名，中间做两次作业，不是课堂作业，可以拿到课下做，期末交，期末开卷，就是抄老师PPT，91,s
课程内容实际上是工程经济学，前面讲微经，后面是工程经济啥的，有两次平时作业，感觉平时作业不水，期末比较随意，开卷，考一些基本概念，最后90+，文科生上起来会比较无聊。,bad
给分一般,bad
很无聊，但是开卷考试啊，，给分一般吧,bad
开卷考试，大部分都是带电脑去的，老师人很好，给分也高,good
考试开卷，可带电脑，90+,good
点过几次名，有过随堂测试，中间要看网课做题，期末开卷，,good
开卷考试，会有拓展性题目，最终分数由课上测验，小论文或PPT展示和期末卷面组成，内容有趣，从未缺课，但是给分是三门里最低的,bad
点名是硬性的，但是老师很随和，开卷考试，樱花节的时候会带学生去认识珞珈山的植物，蛮好玩的,good
每节课用微助教签到，还有几次随堂测试，期末开卷。,good
别选。。。,bad
挺好的,good
谢老师超nice的。和蔼可亲，还会带着我们出去认植物，现在武大的植物都能认个差不多了~然后下学期又选了他的基础生物学实验哈哈,good
期末开卷~需要在结课前写篇小论文或者是做一个小展示，有时会在微助教上做几道选择题，还有慕课算作补考勤的一部分成绩。老师讲课很有趣！！,good
会有随堂测试来代替点名，会有一个周末带同学们在学校里走走认各种植物，期末做一个pre，考试开卷，我得了90+，但是周围两个朋友感觉学得比我认真，却没上90。。,good
随堂测验有几次，加上了网上课程，期末一次展示一个小论文，考试开卷，90+,good
点过几次名、也有几次当堂作业，笔试，还是建议要认真听。,good
会有几次小测试，期末随堂考试，开卷，给分还可以，就是卡我绩点了,good
老师很nice，课程内容挺有意思的，给分很不错，期中安排了一次标本楼参观，要不是选了这门课，我估计我四年都不会进那个楼。平时会有小测试，测试之前老师会提前告知，期末开卷考试，基本都靠小测试的题目，不难。总之文科生表示受益匪浅。,good
老师好萌好脾气啊啊啊每天笑眯眯的，讲课有趣，内容丰富，给分高，特别好。考评就是每一章节讲完了有作业，当堂做当堂交，算平时分。期末开卷考，不难。有一次小组做PPT展示，话题都挺好玩。特别怀念上生科课的那些日子。,good
恩，对一个文科生来说还是……不过老师讲的还行啦，遗憾的是没有90+，期末开卷考试,good
老师很可爱，说话声音有点小，不坐起前面听不清，考试开卷带课件打印的，上课内容很有趣，喜欢生物的推荐,good
老师人很好，讲课也很棒！平时会有几次小测验作为平时分，测验前一周老师会提前通知，错过了还可以补交。期末开卷考试，老师给的资料上都能找到，给分也不错，轻松90.,good
没有点名但会突然布置随堂小测隐形点名。老师讲的东西很有趣内容也很多……期末开卷考试然而得分一般=，=,bad
老师人很好，平时上课讲的内容都有讲义，会有课堂小测，期末开卷考试，会有之前做过的原题。,good
有小测，小测就是点名，但是都很简单，期末开卷，拿着资料抄了90分,good
期末开卷，但有的内容他的讲义上没有，平时要记笔记，90+（只有讲义80+）【其实我就来秀一下ID】,good
好多课堂测试，给分不理想,good
有几次测验，当做点名，但可以补做。只要平时测验都按时交了，期末开卷九十分上下应该可以。,good
课堂作业相当点名，老师很认真负责,good
常常小考（而且是上课没有讲过的），最后是开卷考，反正给我的分数不怎么样(￣_，￣，),good
会有几次随堂考试大概4次，大概都是考前那节课会说，期末开卷。不点名，不签到。教室有点难找。,good
老师真的超好人！讲的也很有趣！强推！,good
每两个周会有一次小测（同时也是点名），考的都是当堂课学的东西，几乎无压力。期末考开卷，考的很多都是平时小测考过的题，我觉得90+无压力。而且能学到东西，你会发现珞珈山的植物你能认识更多了，妈妈再也不用担心我不会装badility了耶,good
学的东西都挺有意思，隔几堂课有小测验，没去的话期末补上也算全勤，关键是老师人超级nice整个人就像一只萌萌的伊犁鼠兔！～～～,good
有时老师上课会出题目给我们来做，算是平时考勤。老师人非常好，讲的内容深入浅出，满易懂。给分业界良心，建议选课,good
偶尔的课堂作业就相当于点名，而且是在最后15分钟，所有测试都是开卷。,good
两次作业，小组展示，期末试卷,good
老师讲的特别好，最后是一个问卷调查，还有一个比较简单的试卷，大体上没什么压力,good
交论文，要查重，给分可以,good
讲的很好，期末交篇论文，平时有些课堂作业,good
还不错吧,good
给分很好，老师人也不错,good
老师人很不错，讲的也不错,good
期末是调查问卷➕考试,good
老师讲的很好，很有意思的一门课，期末当时是一篇报告,good
每节课都要写些东西，不知道算不算变相点名，期末交的东西必须自己写，老师会拿去查重，最后85+,good
不错,good
差不多每堂课都有随堂作业，期末交一篇关于任意一款软件的分析，给分很好，老师讲课讲的也超级有趣,good
给分不错,good
每节课都有作业，最后交个论文,good
老师很好，轻松过关,good
事巨多，各种展示课堂小作业加课堂感想，最后还有考试,bad
花式点名，花式作业，不过最后给分蛮高，95。感觉平时点名都是纸老虎。,good
事情有点多，有考试有ppt,good
老师讲课很有趣，的确是会学到很多东西！一次小组展示，期末开卷，但是给分不是很好,good
作业没有，就是老师上课会抽人起来回答问题，然后期末的时候，回答问题的同学都有加分，有期末考，开卷，,good
给分挺好的，小组展示一次，期末开卷考试，课堂小作业几次,good
课上得有点烂，给分也不够好,bad
小组展示一次，点名2-3次，课堂小作业2次，期末开卷考试。给分不错，98,good
88分，开卷考试,good
考核方式是小组pre和开卷考试，题目很简单，老师人很好，给分良心,good
签到表签到,good
666,good
完全的水课,good
每节课签到，但给分很好,good
给分超级好，期末一篇论文,good
老师人不错啦，点名很水，论文也好写,good
平常签到。只有一篇结课论文，老师还说不建议超过两页纸。,good
不太喜欢老师讲课，很无聊，还有口头禅听着很不舒服。最后交一篇论文。,bad
每次签到，最后写一篇论文。90+,good
老师讲课真的很无聊，但是给分好。期末交论文，手写有加分，90+,bad
结课论文一篇，手写分更高。老师知识渊博，值得一选,good
水课,good
每节课都要签到，但是可以请假。没作业，交一篇很简单的论文，给分高。,good
最后交一篇论文，每节课都签到，可以和老师请假，老师人很好,good
每节课都签到，结课论文，给分挺好,good
上课不点名，结课交一篇论文,good
能学到知识，给分也不错,good
还行,good
操作特别好玩，很实用的一门课，不过想上90还是需要自己钻研,good
两个实验报告与上机测试，老师人很好，认真一点很容易90+,good
超级超级好的一门公选，教你用图像软件，在这个课学到了一些ps，态度认真的话可以轻轻松松90+,good
老师人很好，对于到课与否的要求非常宽松，只要期末两篇小论文和期末上机测试（考CorelDRgoodW）好好搞基本上就是90+，平时上课由老师在教室电脑上演示软件操作方法，有一点这类软件基础的话会觉得很简单，老师讲得也很慢很详细，总体感觉是很轻松，不用着急但能慢慢学到东西,good
阔以,good
期末上机考试，用cdr画图，有点困难，不过如果你会用ps设计漂亮的logo会有加分，我当时考试那天给老师看了我自己设计的logo，最后90,good
给分还可以,good
随机点名，上课中规中矩,good
给分不满意，在课外我也有联系cdr和ps，感觉老师比较喜欢对比报告和自己的原图...,bad
基本没翘过课，随机大概会点四次名，93，内容上按照给的文件可以大致掌握cdr和ps的基础操作，最后cdr和ps都按照给的格式一样写一份报告。感觉不翘课大致听跟着文件操作一般上九十问题不大。,good
不知道为啥，这门课竟然被卡绩点，可能期末作业弄得好很重要。,good
老师按心情点名，但是很幸运，她点名的时候我都恰好去了，一共点了三次。期末让修两幅图，我觉得我做得很好，但是只有88，SgoodD,bad
期末让修两幅图，步骤什么的都给了，没有压力，但给分80+,good
实用,good
期末上机和两个实验报告。认真做90+,good
教软件。好好学能学到东西，上机课要去，必点名,good
期末交个作业，有听课就会。老师讲课技巧有待提高,good
呵呵…均分90最后给了85。。。还是认真上课认真做作业的，只是有次点名没到而已，这课学不到什么，很无聊，慎选,bad
考核就是Corel，drgoodw画一张图，然后PS一张凤姐，给分不公平,bad
很无趣，给分刚刚80，很乱给分。,bad
感觉每次上机课都会点名，平时向老师问问问题，熟练应用两个软件，给分就还不错。,good
最后有个作业需要好好做,good
前半学期CorelDRgoodW画画，后半学期ps修图。还算实用，不过只想学ps的话需要考虑一下选不选。最后交2个作业+上机考核，其中考核只用表现出很熟练的样子就可以过了，难度不大，但要做好不容易吧。全体点名2~3次，无旷课，90分,bad
会教ps和CorelDRgoodW的应用，期末考核是实习报告，给分很好,good
无作业，两位老师都超级好，结课前有考试，交两份作业。,good
老师公邮里有详细步骤，老师讲的也很清楚，确实可以学到PS和CD的技巧，相当于入门课，最后交实验报告，给分高,good
由于是教软件应用的，所以考勤会比较多一点。最后的，测评也是课堂上都讲过的，比较容易过,good
真的可以学到东西，最后交实验报告和上机操作，,good
相当不错哦，可以学到知识。同时给分相当好。如果有兴趣，外加上表现好一点，分数不成问题。推荐一下,good
大概点了3~4次名。老师亲自一个个签到的那种。最后是交图和实验报告。运用PS和coreldrgoodw。,good
