0,1
抄了书才81，感觉答案都在书上找到了,good
开卷考试，会要求买一本老师编的书，考的内容上面都有讲PPT可以加分,good
听说会不定期点名，结果一学期下来一次也没点。老师上课会随意点人起来回答问题，不过基本上跟成绩不挂钩。期末考核是开卷考试，买了老师的书，内容上面都可以找到，给分高,good
开卷考试，买本书就好，给分90+,good
开卷考试，刚开始要买本书，书上都有内容。,good
95，期末开卷，有做展示的分数也不一定特别高,bad
得买老师出的书，期末就找上面抄。有次主动展示的机会，但展示了分也不一定有没展示的高，展示会有90+，,good
期末开卷考，借的学姐的书，跟之前考的内容基本都是一样的。展示是自愿的，老师给分很好。,good
每次最后一节课放视频，中间不点名，期末开卷考试。总之良心好课,good
点过一次名，最后开卷考试，要买书,bad
不定时点名，没有作业，看纪录片，期末开卷考，加分项是展示，很多80+,good
有一次可参加可不参加的课堂展示，期末开卷考试，只要提前借好老师的那本《科学技术史》基本无压力高分。,good
全程就点过一次名，不过那天好像是第二天有个假期还是怎样，好多人没去，都中枪了...有一次展示的机会可以加点分,bad
开卷考试，貌似不买课本去考会死……,bad
点过一次名，每次最后一节课放视频，考试开卷几乎抄书，买教材，给分很高,bad
偶尔点名，最后开卷考试，考试有一本他编的书就90+,bad
没什么意思。。。给分还好，开卷考试，没有作业,good
期末是开卷考，点名只点了一次，最后给了90+,good
有两次不规律点名，讲课超级无聊，需要买指定教材，考试抄书即可，给分至少80+。,good
没有作业，偶尔点名，考试开卷简单，给分高！！点名未到一次，最后89,good
简直不能更好的一个课！,good
最后一节课点名，花一节课来点名。讲课完全照本宣科，考试的时候只要买了他的书，照抄妥妥的。不过给分一般。只给了我86。,bad
给分不错,good
没有作业，偶尔点名，开卷考试（要买老师的教材），第三节课都是放视频。,good
闹眼子挺好的,good
一般,good
超好,good
会点三次名，期末拿题回去做，挺有意思,good
期末论文，解释卦象，给分较低,good
超级有意思！,good
讲的有意思就是给分emmmm,bad
没有兴趣就不要选了，选了你也考不高,good
期末写篇论文，随机点名三次，给分很一般。。,good
十三次课随机点名三次，期末交一份作业算考试成绩，基本是ppt和讲过的原题，最后得了90,good
讲八卦五行之类算命的东西，本来对这方面没什么兴趣，但发现跟着老师听一听还是蛮有意思的。期末布置三道题自己回去写，感觉自己全靠瞎扯，没想到还拿了90+,good
点三次名，最后开卷考,good
对数术文化感兴趣的人可能会很喜欢这门课吧，老师人也很好，期末开卷考试，偶尔点名,good
随机点名三次，讲课内容为史书中数术相关内容，考核方式是提前一周给两道题，题目不难上网搜也可以搜到，给分一般，有点玄学，老师讲话有点口音，坐得远听不清,bad
没有对周易等古代卜卦占星等相关知识有兴趣的慎选，老师有比较重的口音，坐远了根本听不懂，只有期末作业两道题，我让国学专业的帮我做了只有80,bad
最后交期末作业，老师提前告诉题目，不难，注意老师上课提到的重点就行,good
蛮有意思的，学会了一点点算命的本领，知道了天干地支和五行，，最有意思的是西游记，红楼梦，金瓶梅里面的数术解读,good
我不明白我为啥只有60分，可能关键的点名那次课没去，但我是交了论文的啊，反正我也不计较多少分。。。,bad
刚好给及格，老师还是手下留情了,good
给分比较坑,bad
讲甲骨文什么的，会有很多专业名词，没有研究过一般不会被吸引，除非真的很感兴趣.作业记得是没有布置过；期末是交份论文；点名好像一共三次,bad
期末翻译一篇很长的英文论文，基本90+,good
平时很水，考核是翻译一篇论文，很简单,good
最后考试比较简单，高分也不难，考勤无压力,good
从没点过名，期末选了读书报告，英文论文直接翻译一遍，90分,good
没点过名，期间请过方青（流程创新），还请过一个专家（经济相关）。考试是读书报告和案例分析二选一，都是英文的，会按专业分配文章。,good
很好的,good
老师人超超超级好！从来不点名，期末论文或者读书报告。,good
没点过名，期末交个作业，90+,good
老师对互联网金融颇有研究。对这方面有兴趣的同学上课没压力，都是些基础的东西。考试是翻译并总结一篇论文或一个互联网金融相关的企业案例，给分超级nice！,good
有一些小作业，大概2到三次，期末论文。偶尔微信群里答道点名。认真写作业和论文，给分还好，90整。,good
群里发言算点名,good
平時作業兩次，期末論文一次,good
交三次论文，上课没什么意思，最后72,bad
两次小论文，期末大论文。上课比较无聊，老师自己也没什么热情。,bad
没意思，给分也一般，不推荐选,bad
嗯，老师基本就是照着ppt讲了，没什么意思，会布置2-3次作业，都是跟商品包装有关，不算太难，期末要交一次论文。老师会挑着点3次名（可能看来的人少了就会店名），期末给分90+。,bad
三篇论文，最后94，只要认真写应该没问题,bad
交三篇论文，85分,good
中间写了两次论文，最后交一篇论文，88,good
三篇论文是平时作业，没有期末考试。在群里点到。老师讲得很认真，只不过内容有些枯燥无聊。给分还行，我全勤作业都做了88。,bad
一般,bad
qq群上答到签到，中间交两次小论文，期末一篇论文,good
三次论文，都认真写了，每节课都到，期末87，不尽人意。。,bad
一次点名，三次小论文~我觉得挺好的,good
内容的话前几节课值得一听，关于各种材料的包装的成本以及好处。印象极为深刻的马口铁是三片组成成本高而铝拉出来的易拉罐是一整块成本低，所以旺仔牛奶红牛比雪碧等便宜。但是到了后来就越来越水，上课开始放视频，能学到的很少。期末论文一篇，平时作业很简单，查资料，给分很好。适合混学分。要想学知识干货的话有待商榷。,bad
很无聊，有作业，卡绩点,bad
三次作业，无期末考试，上课很无聊，给分一般,bad
2次作业，布置作业后一周不用上课；最后论文，给分一般。点了1次名好像没算成绩,bad
一共只需要交三次作业，会中间有几次课不上给大家写论文,good
一次点名，三次论文，给分很好,bad
老师很好平时两次作业，小论文，前几周上一次课放一次假，最后论文认真写，给分挺好，96,good
讲的内容平淡无奇，平时有两到三次小作业吧，期末论文，给分一般,bad
两次小作业，期末一篇论文，86,good
，作业全交，给分特差,bad
期末点了一次名，平时留过一个小作业，考试是一篇小论文，给分90加不是很多，但85+轻松,good
有一次期中作业，期末一篇论文，难度一般。上课还行，有点幽默，点名有两次。可以找人代签。给分nice，反正我和身边几个同学都是90+,good
我全勤且作业论文各种认真实在不明白为什么只有85……,good
一次展示，每次课传名单签到，最后一篇论文，给分90+,good
签到是表格签到，课程还是有点干货的，作业是分组完成展示。,good
签到是手写穿表，课程内容有点无聊，但是作业认真做分数就很好,good
不要选。给我81,bad
不要选...,bad
不点名但是三次作业要交，期末考试题难，搜不到那种,bad
慎选吧，给分可怕还卡绩。。。,bad
给分是真的可怕……,bad
很烦，，71的路过,bad
一共交三次作业，算是点名，期末开卷,good
讲课一般吧，给分不错，考试可以上网查，有时候会交课堂作业,good
怀着八卦的心报但是没听到多少八卦，哎……没点过名，期末考试简单,bad
我看了分数，，“哇”的一声就哭出来了。。。。，，,bad
老师很好，但考试挺难,bad
不点名，有几次小作业，期末考试做3道题,good
老师很好。,good
考试很很坑，上课时会有作业，变相点名。。。,bad
最后的考试开卷三道题，但是学过大学物理都做不出来、、,bad
会布置作业，交作业算点名，给分很高,good
不定期点三次名，开卷考试，老师人很好，很和蔼！,good
一共点两次名，以交课堂小问题的形式，给分一般，期末开卷可带手机电脑,good
给分不高,bad
