0,1
老师人很好，给分也不错，考试是交3000字手写论文,good
老师好但是给分不高,good
老师人很好，上课气氛也很好，是上的比较舒适的一门课，很符合课程名,good
人好,good
老师很棒，讲课内空很有用,good
很好，推荐大家上课,good
一份手写的论文或者参与一次辩论赛，，不想说话当主席也算参与比赛哟，老师人很好的,good
老师挺好的，期末论文或组队演讲。,good
课程轻松，但是有一点严,good
老师温和善良、会有静心打坐和按摩相授、不错,good
给分高,good
老师只有最后一周的那次课点名上课内容主要就是讲养生知识，同学课堂辩论考试内容是交一份手写的3000字听课感想或者是参与一次课堂辩论老师人超好~给分基本90+,good
不点名，给分高，两次作业都是选择题发老师邮箱，期末交论文,good
老师上课很有意思，课程压力不大，期末考核是一篇和水有关的论文，给分很好~,good
不点名，期末论文，90+,good
课程性质本身决定的这门课比较无聊，奈何老师人好，不点名，期末论文，轻松90+,good
不点名，给分高，两次作业，期末交一篇论文，,bad
不点名，给分高，有两次作业，期末交论文，老师人还很好,good
课其实很好玩，但是老师不点名以至于没什么人去...最后一篇论文自由选题，90+,good
作业和一篇与专业有关的论文,good
非常棒，两次作业+论文,good
不点名，几次作业，网上可以搜到答案，期末论文，给分90+,good
老师真的超级好了，上课完全无压力，去不去完全随意，就是论文要求挺高，不过给分也很好,good
老师讲的不错，期末交论文，90+,good
老师给分很好，，而且课很轻松,good
只有论文，给分90＋,good
老师人很好，期末论文，给分好，还有老教授的课,good
讲课还挺有意思的，有时候会放一下纪录片什么的，不点名，期末一论文，91,good
不点名，期末论文，90,bad
不点名，课上人不多，老师讲得还是挺认真的吧,good
老师不错的，很理解我们学生，给分也很好,good
实际上课的是程勇刚老师，完全不点名，最少的时候大教室里只坐了十几个人还是怡然自得的在讲课。有一次请了一个参与三峡大坝工程的教授来给我们讲课，非本专业的真的只能当科普讲座听听了……平时只去过几次给分随便写写论文就90+，凑学分神器。当然老师还是很好讲的很认真的。,good
结课一篇论文，其余时候交两篇作业，没怎么去，给分92.,good
大学的第一门选修课，，文科生不感兴趣，，没上90,bad
课很无聊（个人认为），，签到点名啥的好像没有，，，要交几次作业，，课下完成，，最后写论文，，给分一般，，80多,bad
给分好，上课轻松,good
有一次随堂测，看视频答题，去迟了还是比较影响成绩的。期末开卷，只要提前熟悉PPT就基本没问题。,good
老师很有意思～有一次作业，期末开卷，给分好,good
给分好,good
给分好，90+,good
没有任何压力，考试开卷带电脑，最后没交小作业也有90+，考勤可能是最后一节课或者某个放假之前,good
额额额我是倒霉吧，考勤满的，开卷也没太差，最后79？？？？？,bad
期末有个小考试，交一篇论文可以加分，殿民真的毫无压力，老师讲的也很好,good
开卷考试，比较容易，平时最好发言认真听讲,good
给分高！,good
考试开卷~没点名，但有一次作业（非强制），一次课堂练习。给分超级高！,good
一学期有三次点名，期末开卷考试，给分不错~,good
会点几次名，期末开卷。还不错,good
没有课后作业，点了两次，最后开卷考试，会涉及一下上课看过的视频，可以带电脑给分挺高,good
点三次名，对成绩影响不大，期末开卷，答案都在PPT里，PPT会给,good
开卷考，95+,good
期末开卷考，抄PPT，一学期点了三次名，给分90+,good
给分不错,good
老师说的很好呀，而且人特别好，给分也很高,good
开卷考试,good
暑期课程，要求不高，开卷考试，给分不错,bad
给分好，有的内容还可以听一听,good
给分不错，考试开卷。内容不算无聊。,good
老师给分绝对是业界，良心，一般都在90+,good
。。不想说话,bad
老师很好,good
考试很简单，提前一周发试卷，答案在ppt中基本都能找到,good
给分一般，期末交报告,bad
点名点五次还是三次来着,good
点名比较多，期末考试，卷子提前发，但是我的最终成绩不怎么样,good
偶尔点名，考试提前发卷子,good
点名比较多，老师讲课也比较偏专业化,good
考试直接给题回去查，老师人特别好，有四次考勤我三次没到都得了87。。。,good
期末试卷带回去做，给分高,good
老师特别好，考试开卷带回去做,good
会有少数几次签到，老师上课很好，会结合具体的例子帮助我们理解，期末做试卷，答案在平时的课件中都找得到,good
讲的凑合，印象并不深刻,bad
作业明明交上去了老师也说收到了不知道为什么给了0分，后来问老师，说帮我看看，结果没了后话,bad
期末就是交一篇论文，认真做了，给分还行,good
不太记得了，给分还不错,bad
这门课考勤还是很轻松的，不过给分不高,good
课程安排能在一定程度上了解自己，幸运的话能认识不错的朋友,good
不知道为什么我和另一个人的给分都很糟糕。我几乎每节课都发言。,good
每节课都有小组讨论，最后给分也不错，平时课堂内容也很有用,good
好课，给分高，有趣,good
小组讨论，组员互评形式给平时分，最后交论文，给分很好，课堂也比较有趣,good
很好的课，有小组活动，给分很好,good
上课轻松，给分高,good
小组合作，每节课写一两句话小心得，几乎都在玩游戏，游戏中面对不同情况，进行反思,good
给分很高,good
挺好的，给分高，期末论文,good
论文，给分好,good
给分良心，老师很用心,good
做些小游戏，案例分析之类的，给分也好,good
小组讨论，最后分数蛮好的，期末就交一个成长日记啥的，都随便写，分数九十加,good
给分一般，上课组队讨论,bad
老师很温柔，讲的也很有趣，给分还行,good
有的时候会做一些小游戏给分也还不错,good
老师超级好，很温柔，讲课方式也很喜欢，给分也很高,good
老师美丽，课程有趣，自己想象吧,good
会小组进行讨论，案例都还蛮有代表性的~~，老师人也很好~~如果都去了的话，给分很高,good
老师好看，给分也好,good
课有意思，给分高,good
要分组，然后每节课小组讨论问题并上交一个讨论结果，要小组内给每个人打出一个分数来，最后写一篇个人成长报告，90+,good
还是很不错的，蛮值得选的,good
点名的方式是每节课做活动，，如果和自己小组的关系好，可能帮你糊弄过去。但是课是很有意思的，很少人不去。给分非常好。建议选。,good
每次课后都会要求小组每个人点评然后交上去，不知道算不算分（老师说不太重要），内容很有趣，会讨论很多跟大学生心理有关的话题，给分90+，最后交个人成长报告。,good
给分高。,good
第一周分组，每周以小组讨论汇报为主，最后交一篇个人成长报告，2000字，给分妥妥90+,good
上课会分析有关人际关系和恋爱关系的案例，期末一篇论文。,good
偶尔有课堂互动，挺有趣，考评为一篇论文，给分很好,good
上课挺有趣的，互动比较多，给分很好。,good
挺好的，每节课一个案例，让小组自己谈论，然后是自由发言时间，快下课的时候每组交一份讨论总结。,good
上课会有讨论，但是老师给分仁慈，认真听还是可以,good
老师很好哦,good
上课时有小组讨论，可能会交一些小东西，期末一篇个人成长报告，90+so，easy!,good
期末交一篇感想就OK~而且老师讲的挺好的，挺吸引人~,good
期末2000字个人成长报告，轻松90+,good
上课交交作业点名。老师人超好,good
偶尔有作业，上课还不错，期末写小报告字数不限，给分90+,good
温柔的萌妹(⁄，⁄•⁄ω⁄•⁄，⁄)⁄,good
写篇论文，还有课堂小作业，很简单，给分高,good
写篇论文，没啥要求。课堂上会根据讲课内容给一些小题目做，类似于问卷调查的形式。课堂互动很好。,good
老师很好吧，给分也很好，然后实践当然能熟悉一下单反，大一大二选选玩玩挺好的。唯一缺点是讲课内容繁多时会有一些无聊。,good
给分很好,good
讲了一些摄影原理和技巧，有三次实习作业，最后发了一份试卷回去写。个人摄影基础不怎么样，但完成作业很认真，95+,good
非常好的课，实践很多,good
信部的同学上课超方便，上课的内容好无聊啊，我试图认真听了……实习三次，很有趣的，但是算在上课的课时之外，有时间的同学选就是了，万一呢，我也是最后一刻选上的,bad
上课我没听(个人原因)_(:з」∠)_实习很好玩！给分很给力！,good
最后一次课堂授课的时候会点名。不过虽然我没赶上也有90+就是了……老师讲课的时候很有激情，前（大约7周）讲课，后面4-5周实习，每次实习都有小作业。不过实习除了最后一次个人认为基本可以不去……,good
很有意思的课，中间有摄影实习还可以进暗房自己洗照片，考核就是每次交的摄影照片，给分很高基本90+,good
最强推的选修课。有意思，能学到东西，给分好。除上课外会有拍照实习，每次交相关照片。会安排一次洗照片，特别好玩。最后交作业+做一个ppt发给老师。90+,good
给分高，还可以学到很多知识,good
不点名，考试做一个ppt,good
老师出卷子，内容很简单，但是给分完全按卷面给，一般没有德语基础的不要报这门课，3个学分拉绩点拉的你欲生欲死，还有几个同学挂了这个选修的。,good
老师讲课很生动，会安排几次实习，都是借实验室的相机或自己相机去拍照，期末会做一个ppt，,good
给分很高，很有趣的课程，可以尝试单反拍照，洗照片和PS,good
有拍照实习的，给分好高！,good
有很多实践内容，老师会借给我们单反拍照练习，会学习ps，洗相片，占用时间较多，给分很高,good
简直很好！能学到真东西！,good
有三次出去拍照的实习，相机老师提供，学到不错的摄影技巧，90+,good
老师讲的挺好的，一学期就点了一次名，刚好没去，期末手写论文。85+,good
期末交一篇跟课程没啥关系的论文，然后一学期中途有一次签到，没去的话分数会低一些,good
上课大半时间胡扯，点了两次名，一次没到80+,good
老师上课吹水时间占了绝大部分时间，我是觉得挺无聊的，但是给分很高，期末是写一篇几千字的论文,bad
老师很好，最后手写一个几千字的作业,good
上课超好玩（跟课程题无关～喵开玩笑的、上了就知道，大概是生动示范了史为今鉴，不过我还是挺爱听老师瞎扯的，以及好奇历史学院的老师都这么逗吗），不过老师有那么一点点爱拖课（嗯不止一点点）、寝室有点远（比如信部）妹子一个人回去还是有点害怕的，最后找个人一起上（我几次都是跑回去的～喵）给分取决于点名（他貌似、都是凭感觉点名的、或者感觉大概是一些大家容易翘课的时候比如放长假前夕点名，我这学期的人品惨到所有翘的课都碰上点名了，嗯hhhh，毫无余地的80+），尽管觉得自己期末的手写论文诚恳而中二,good
三次点名，期末一篇论文，只要上课都到给分很高，我95+,good
老师讲课非常有趣，听听很受益...不过这样真的不会被查水表吗……会点名，而且千万别被抓到没去，不然分数会比较低了。结课一篇作文，自己写，很容易90+吧，看到99的时候灰常激动呀,good
论文结课没有考试很容易高分,good
